Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Year
38.0,0.24263173563560586,2.0,0.13466758827883996,12.0,0.6063377340423365,3.0,2.0,2.0,3.0,1.0
48.0,0.4730574575766597,1.0,0.0469817468154522,10.0,0.27779645362617067,8.0,2.0,1.0,1.0,1.0
10.0,0.3420660910985413,1.0,0.204548860258318,1.0,0.9861382759815007,9.0,2.0,3.0,1.0,2.0
53.0,0.24421950977473456,1.0,0.1348155615766763,2.0,0.5067020828664371,10.0,2.0,1.0,3.0,3.0
1.0,0.10509080083358141,1.0,0.028265384478543782,3.0,0.03689413850009168,2.0,1.0,2.0,2.0,2.0
26.0,0.7171777314676988,1.0,0.36519271423840804,4.0,0.6039251539908591,9.0,2.0,3.0,1.0,2.0
46.0,0.7409943435546293,1.0,0.6395209043209743,5.0,0.3983312280558782,3.0,2.0,2.0,3.0,1.0
53.0,0.6516820482286394,1.0,0.15247640342830074,2.0,0.05554791543575849,5.0,1.0,2.0,4.0,3.0
38.0,0.9017564751414111,1.0,0.11742976126699577,8.0,0.3310769512865962,9.0,2.0,3.0,1.0,2.0
9.0,0.8898481690979458,2.0,0.08383663302108592,12.0,0.23244640031511252,2.0,1.0,2.0,2.0,2.0
28.0,0.11104495385531404,1.0,0.2644991818457779,1.0,0.6231375085739123,3.0,2.0,2.0,3.0,1.0
36.0,0.7767192616850254,2.0,0.11635417931925289,7.0,0.015827781512947448,8.0,2.0,1.0,1.0,1.0
16.0,0.657636201250372,1.0,0.519898988011903,4.0,0.35595233244368385,4.0,3.0,2.0,1.0,3.0
41.0,0.3301577850550759,1.0,0.15633278855399602,10.0,0.7144293000292022,5.0,1.0,2.0,4.0,3.0
17.0,0.3920809764810956,2.0,0.29768541585004055,4.0,0.702834993786036,5.0,1.0,2.0,4.0,3.0
20.0,0.2512652575171182,1.0,0.0555972551682927,4.0,0.3320599800338203,6.0,2.0,3.0,1.0,2.0
58.0,0.46869107869405585,1.0,0.008313336423053066,11.0,0.5178719380097658,10.0,2.0,1.0,3.0,3.0
17.0,0.1640369157487347,1.0,0.07159491680718413,7.0,0.33305404450964016,6.0,2.0,3.0,1.0,2.0
35.0,0.5891634415004465,1.0,0.15904491806600296,8.0,0.6775351615291106,5.0,1.0,2.0,4.0,3.0
47.0,0.23012801428996726,1.0,0.3693573765547956,5.0,0.7866318277203921,10.0,2.0,1.0,3.0,3.0
7.0,0.30038701994641254,2.0,0.0326990354155748,7.0,0.66595189101454,9.0,2.0,3.0,1.0,2.0
31.0,0.21762429294432872,1.0,0.022125091958119136,11.0,0.49639216565137967,6.0,2.0,3.0,1.0,2.0
39.0,0.9553438523370053,2.0,0.14850823732802862,7.0,0.6232826708500567,9.0,2.0,3.0,1.0,2.0
4.0,0.028579934504316784,2.0,0.2971872341545779,13.0,0.8358019409299894,8.0,2.0,1.0,1.0,1.0
49.0,0.7409943435546293,1.0,0.14955811334617916,10.0,0.3980629749607807,4.0,3.0,2.0,1.0,3.0
35.0,0.4818894512255631,1.0,0.16601930683620134,4.0,0.13269869404885606,5.0,1.0,2.0,4.0,3.0
32.0,0.5802322119678476,1.0,0.07011511917401553,8.0,0.19966264626584904,1.0,1.0,1.0,1.0,1.0
7.0,0.493896993152724,2.0,0.459228916816125,4.0,0.9369681627719033,2.0,1.0,2.0,2.0,2.0
38.0,0.1664185769574278,2.0,0.03314042145647424,4.0,0.8971249380301394,4.0,3.0,2.0,1.0,3.0
11.0,0.14676987198571,1.0,0.2387909041550885,4.0,0.49059501252979654,9.0,2.0,3.0,1.0,2.0
19.0,0.9345043167609408,1.0,0.10124615240792782,1.0,0.7939705872365856,2.0,1.0,2.0,2.0,2.0
71.0,0.43137838642453114,1.0,0.1566230855512015,11.0,0.1940216911490061,7.0,2.0,3.0,1.0,2.0
5.0,0.5623697529026497,1.0,0.06428443183345965,5.0,0.04183135369340371,7.0,2.0,3.0,1.0,2.0
20.0,0.7221395256524759,1.0,0.10540466943900724,4.0,0.3329088822334957,10.0,2.0,1.0,3.0,3.0
31.0,0.22863947603453405,1.0,0.2108961179419905,11.0,0.9440386691929996,1.0,1.0,1.0,1.0,1.0
8.0,0.8809169395653469,1.0,0.09123764703749648,3.0,0.5975583874932937,2.0,1.0,2.0,2.0,2.0
42.0,0.6725215838047036,1.0,0.16540650859112732,7.0,0.0938274623257204,8.0,2.0,1.0,1.0,1.0
12.0,0.4730574575766597,1.0,0.20863696204877458,14.0,0.4007327723787598,1.0,1.0,1.0,1.0,1.0
20.0,0.657636201250372,2.0,0.35474519658207354,1.0,0.13212908067287385,2.0,1.0,2.0,2.0,2.0
42.0,0.4790116105983923,1.0,0.06374405312797422,1.0,0.009326888467833416,2.0,1.0,2.0,2.0,2.0
9.0,0.3722337997419867,2.0,0.07783863135949437,7.0,0.668509633342162,5.0,1.0,2.0,4.0,3.0
33.0,0.41947008038106576,2.0,0.43304005995729505,1.0,0.8834194120163805,1.0,1.0,1.0,1.0,1.0
60.0,0.5028282226853229,1.0,0.11771922083053198,5.0,0.9567611664595346,8.0,2.0,1.0,1.0,1.0
32.0,0.15867817802917533,2.0,0.10683506464329064,6.0,0.14202558251668948,4.0,3.0,2.0,1.0,3.0
15.0,0.8154212563262877,1.0,0.2623702807549331,8.0,0.7048231227376757,9.0,2.0,3.0,1.0,2.0
51.0,0.8451920214349509,1.0,0.06246233318798522,1.0,0.28062244904889,1.0,1.0,1.0,1.0,1.0
33.0,0.6245906519797559,1.0,0.3984164264781698,6.0,0.3491721505748766,10.0,2.0,1.0,3.0,3.0
27.0,0.7320631140220304,1.0,0.10098794266697574,7.0,0.25534468824915624,8.0,2.0,1.0,1.0,1.0
10.0,0.7529026495980946,2.0,0.025990132617596837,12.0,0.5744028821927484,1.0,1.0,1.0,1.0,1.0
11.0,0.2816314379279547,2.0,0.05372558475991904,7.0,0.5465563433367968,1.0,1.0,1.0,1.0,1.0
27.0,0.21196784757368264,2.0,0.08796059051930752,12.0,0.5246521198785731,8.0,2.0,1.0,1.0,1.0
67.0,0.1854718666269723,1.0,0.5580463237764131,5.0,0.007774246344627145,8.0,2.0,1.0,1.0,1.0
9.0,0.4315768581919221,2.0,0.4952244144278934,8.0,0.66694595549036,10.0,2.0,1.0,3.0,3.0
17.0,0.9404584697826734,1.0,0.24735224409624965,3.0,0.6415119966858859,1.0,1.0,1.0,1.0,1.0
12.0,0.5921405180113128,2.0,0.17109210439088518,4.0,0.5919174323764508,7.0,2.0,3.0,1.0,2.0
15.0,0.2238761536171479,2.0,0.09793915763606317,6.0,0.48070954641457664,5.0,1.0,2.0,4.0,3.0
32.0,0.18368562072045247,2.0,0.2066348182432117,7.0,0.26367751224116975,8.0,2.0,1.0,1.0,1.0
52.0,0.0032747841619529816,1.0,0.3681101114684558,11.0,0.6109956604119553,2.0,1.0,2.0,2.0,2.0
25.0,0.17386126823459358,1.0,0.44807784711961174,4.0,0.8930255893079071,2.0,1.0,2.0,2.0,2.0
59.0,0.4790116105983923,1.0,0.18673428159478062,10.0,0.3847708643182637,6.0,2.0,3.0,1.0,2.0
21.0,0.24084548972908598,1.0,0.20262888963155024,5.0,0.2543506237733364,9.0,2.0,3.0,1.0,2.0
44.0,0.28818100625186066,1.0,0.8478553188263303,2.0,0.8237831835869854,10.0,2.0,1.0,3.0,3.0
41.0,0.7022923489133672,1.0,0.4771327714506448,5.0,0.6936422318657512,10.0,2.0,1.0,3.0,3.0
58.0,0.6427508186960404,1.0,0.28568335652675664,2.0,0.7015616404865228,9.0,2.0,3.0,1.0,2.0
27.0,0.21196784757368264,2.0,0.15467352457518685,12.0,0.5263499242779238,3.0,2.0,2.0,3.0,1.0
26.0,0.38374516225066985,1.0,0.016489253675542558,3.0,0.3866138309937589,9.0,2.0,3.0,1.0,2.0
17.0,0.4829810459462141,2.0,0.27799977945938015,12.0,0.7181041976515969,10.0,2.0,1.0,3.0,3.0
4.0,0.8719857100327477,2.0,0.044535303397682274,4.0,0.6507047586061705,2.0,1.0,2.0,2.0,2.0
7.0,0.5325989877939863,2.0,0.10675066857071168,7.0,0.19994193508954225,9.0,2.0,3.0,1.0,2.0
3.0,0.3373027686811551,2.0,0.18969719580779226,3.0,0.5721244286888196,5.0,1.0,2.0,4.0,3.0
42.0,0.4790116105983923,1.0,0.06386195886252419,1.0,0.015693654965398762,7.0,2.0,3.0,1.0,2.0
27.0,0.5306142701200753,2.0,0.3198540297285586,8.0,0.8437103138221652,10.0,2.0,1.0,3.0,3.0
38.0,0.1759452217922,1.0,0.30856944580647144,7.0,0.350021052774552,8.0,2.0,1.0,1.0,1.0
29.0,0.9493896993152724,1.0,0.08975416408042312,5.0,0.03901639399928014,4.0,3.0,2.0,1.0,3.0
63.0,0.3629056266746055,1.0,0.1390795028860735,15.0,0.5686057290711652,1.0,1.0,1.0,1.0,1.0
42.0,0.9940458469782674,1.0,0.019728237749783217,3.0,0.654804107328403,9.0,2.0,3.0,1.0,2.0
12.0,0.7231318844894312,2.0,0.35644412166576245,4.0,0.6328888481415834,4.0,3.0,2.0,1.0,3.0
35.0,0.6219112831199762,1.0,0.16975282320133625,7.0,0.05256572200829887,7.0,2.0,3.0,1.0,2.0
28.0,0.48198868710925874,1.0,0.36766549268728904,3.0,0.31750555182038587,9.0,2.0,3.0,1.0,2.0
15.0,0.18606728192914557,1.0,0.20812688489539488,4.0,0.6877219879252152,2.0,1.0,2.0,2.0,2.0
18.0,0.9612980053587377,2.0,0.3636695763340555,8.0,0.37545501157902605,1.0,1.0,1.0,1.0,1.0
8.0,0.6219112831199762,2.0,0.4887887274433084,12.0,0.6563567494516093,7.0,2.0,3.0,1.0,2.0
37.0,0.45221792200059546,1.0,0.39828339767676935,10.0,0.02699763665627611,3.0,2.0,2.0,3.0,1.0
28.0,0.11134266150640071,1.0,0.18455427241970954,9.0,0.43197492003341287,7.0,2.0,3.0,1.0,2.0
52.0,0.7558797261089609,1.0,0.24899437352537526,2.0,0.9860041494339522,6.0,2.0,3.0,1.0,2.0
61.0,0.6616056365981939,1.0,0.47877746654664927,11.0,0.41614713852046525,10.0,2.0,1.0,3.0,3.0
60.0,0.610002977076511,1.0,0.049170416655639426,10.0,0.6896880454196633,2.0,1.0,2.0,2.0,2.0
10.0,0.10777016969336112,1.0,0.011554943635110643,8.0,0.12166296545307612,4.0,3.0,2.0,1.0,3.0
24.0,0.2557308722834177,2.0,0.3377847787095691,2.0,0.3983422637844739,7.0,2.0,3.0,1.0,2.0
4.0,0.30604346531705867,2.0,0.3845224043740343,6.0,0.817706741641709,1.0,1.0,1.0,1.0,1.0
28.0,0.3718368562072046,2.0,0.13717344535765627,6.0,0.03787716724731577,8.0,2.0,1.0,1.0,1.0
54.0,0.17386126823459352,1.0,0.22097189201918446,5.0,0.5279136021297259,5.0,1.0,2.0,4.0,3.0
18.0,0.9315272402500745,2.0,0.17291322397787867,4.0,0.41544339859693447,4.0,3.0,2.0,1.0,3.0
40.0,0.19380768085739802,1.0,0.19747725631754726,2.0,0.8971139023015435,2.0,1.0,2.0,2.0,2.0
11.0,0.4935992855016373,1.0,0.13869620764837776,6.0,0.5028930586964937,10.0,2.0,1.0,3.0,3.0
39.0,0.8809169395653469,1.0,0.04017279224560068,8.0,0.3803922267723381,1.0,1.0,1.0,1.0,1.0
10.0,0.3420660910985413,1.0,0.20458963588888984,1.0,0.9835915693824746,8.0,2.0,1.0,1.0,1.0
50.0,0.8660315570110153,1.0,0.5378159860447098,5.0,0.5991220653450958,7.0,2.0,3.0,1.0,2.0
47.0,0.28252456088121464,1.0,0.21910170867133377,5.0,0.9133771706429246,3.0,2.0,2.0,3.0,1.0
67.0,0.6814528133373028,1.0,0.2939159206251304,5.0,0.7699551440077692,4.0,3.0,2.0,1.0,3.0
39.0,0.8064900267936888,1.0,0.058303822314506315,4.0,0.270457694109977,7.0,2.0,3.0,1.0,2.0
27.0,0.49885878733750116,2.0,0.06836988893449754,12.0,0.24247702870647678,10.0,2.0,1.0,3.0,3.0
42.0,0.14557904138136352,1.0,0.4577341469773183,12.0,0.3159529096971796,7.0,2.0,3.0,1.0,2.0
5.0,0.6387813833482188,1.0,0.14125016892863865,10.0,0.02572428335676305,5.0,1.0,2.0,4.0,3.0
15.0,0.8154212563262877,1.0,0.4466861401193276,8.0,0.704398671637838,3.0,2.0,2.0,3.0,1.0
7.0,0.5325989877939863,2.0,0.044021098599427905,7.0,0.2046108971877568,1.0,1.0,1.0,1.0,1.0
12.0,0.28252456088121464,1.0,0.1943911777791508,8.0,0.6381163878871843,4.0,3.0,2.0,1.0,3.0
18.0,0.6874069663590354,2.0,0.4807216888830224,8.0,0.013012821818823905,8.0,2.0,1.0,1.0,1.0
6.0,0.2646621018160166,2.0,0.2020923625051833,9.0,0.10471802864535584,6.0,2.0,3.0,1.0,2.0
68.0,0.46412622804406073,1.0,0.8337886437615175,5.0,0.36427412070710163,3.0,2.0,2.0,3.0,1.0
22.0,0.7707651086632927,1.0,0.2909881170502221,2.0,0.601378447391833,6.0,2.0,3.0,1.0,2.0
51.0,0.31795177136052394,1.0,0.5085909579996104,2.0,0.872528845696745,7.0,2.0,3.0,1.0,2.0
12.0,0.15570110151830902,2.0,0.17358961176341106,4.0,0.42830002241101806,2.0,1.0,2.0,2.0,2.0
7.0,0.4570804803016771,2.0,0.23143201428376128,4.0,0.3611688364606891,10.0,2.0,1.0,3.0,3.0
25.0,0.12503721345638585,1.0,0.04116272197026073,4.0,0.7587852888644406,8.0,2.0,1.0,1.0,1.0
27.0,0.8600774039892825,1.0,0.33325296638402085,8.0,0.314824718673811,4.0,3.0,2.0,1.0,3.0
17.0,0.5251562965168204,2.0,0.1815205735100445,6.0,0.2423318664303323,5.0,1.0,2.0,4.0,3.0
28.0,0.2441202738910389,2.0,0.2604838228689366,7.0,0.37515365129814127,8.0,2.0,1.0,1.0,1.0
9.0,0.3722337997419867,2.0,0.2767054549111488,8.0,0.6699171131892238,5.0,1.0,2.0,4.0,3.0
4.0,0.6358043068373525,2.0,0.1761412783112155,3.0,0.055961330807000415,5.0,1.0,2.0,4.0,3.0
35.0,0.2435248585888657,1.0,0.055396292639274536,12.0,0.09383849805431618,9.0,2.0,3.0,1.0,2.0
37.0,0.45221792200059546,1.0,0.23327459516106278,10.0,0.033364403153841454,7.0,2.0,3.0,1.0,2.0
35.0,0.17058648407264065,2.0,0.05537080940956726,16.0,0.650973011701268,8.0,2.0,1.0,1.0,1.0
6.0,0.2646621018160166,2.0,0.20199168573685808,9.0,0.09792681104795281,1.0,1.0,1.0,1.0,1.0
1.0,0.08514438821077702,1.0,0.0063810136496638865,6.0,0.6591827448743285,4.0,3.0,2.0,1.0,3.0
9.0,0.3896993152724025,1.0,0.17349322068504022,4.0,0.500201189821323,1.0,1.0,1.0,1.0,1.0
1.0,0.19023518904435843,1.0,0.12234353878852976,6.0,0.2731495629851477,6.0,2.0,3.0,1.0,2.0
49.0,0.2283417683834475,1.0,0.6099060693756406,5.0,0.5585640649512051,3.0,2.0,2.0,3.0,1.0
6.0,0.657636201250372,1.0,0.4313393029874547,9.0,0.41133301414610624,2.0,1.0,2.0,2.0,2.0
49.0,0.45221792200059546,1.0,0.009794119272303146,15.0,0.3955162683617546,1.0,1.0,1.0,1.0,1.0
20.0,0.45221792200059546,1.0,0.18101976970303163,14.0,0.014275139389741176,1.0,1.0,1.0,1.0,1.0
10.0,0.6516820482286394,2.0,0.2542951788167803,8.0,0.08352858083925868,2.0,1.0,2.0,2.0,2.0
26.0,0.14438821077701697,1.0,0.11622223425554197,12.0,0.22115345435283093,7.0,2.0,3.0,1.0,2.0
39.0,0.9612980053587377,1.0,0.5128164450938277,12.0,0.6423498631569654,6.0,2.0,3.0,1.0,2.0
5.0,0.9017564751414111,1.0,0.07154459073822253,5.0,0.286430637899069,4.0,3.0,2.0,1.0,3.0
9.0,0.226257814825841,1.0,0.5664054204076502,12.0,0.49555429918030003,8.0,2.0,1.0,1.0,1.0
32.0,0.2944328669246799,1.0,0.21830830184572475,7.0,0.9366888739482102,6.0,2.0,3.0,1.0,2.0
8.0,0.9732063114022032,1.0,0.25473255318094806,7.0,0.6848849567738999,10.0,2.0,1.0,3.0,3.0
20.0,0.14915153319440305,2.0,0.2151809273595134,14.0,0.11715020135960177,3.0,2.0,2.0,3.0,1.0
27.0,0.8809169395653469,2.0,0.24202096278739108,6.0,0.07603362331832475,4.0,3.0,2.0,1.0,3.0
59.0,0.24650193509973212,1.0,0.356906526676,5.0,0.263666476512574,9.0,2.0,3.0,1.0,2.0
23.0,0.5713009824352486,1.0,0.016019662745510765,5.0,0.6949155851652643,9.0,2.0,3.0,1.0,2.0
38.0,0.5325989877939863,2.0,0.1758731579122439,1.0,0.11276052808508039,1.0,1.0,1.0,1.0,1.0
36.0,0.39337104296913766,2.0,0.3629840085924307,6.0,0.3820900311716887,10.0,2.0,1.0,3.0,3.0
32.0,0.2584102411431974,2.0,0.4151282650969185,8.0,0.559144714055783,7.0,2.0,3.0,1.0,2.0
3.0,0.4790116105983923,2.0,0.18308345256808334,8.0,0.30182293258358295,7.0,2.0,3.0,1.0,2.0
26.0,0.19946412622804405,1.0,0.019769964729633736,7.0,0.9242456655053686,9.0,2.0,3.0,1.0,2.0
38.0,0.24263173563560586,2.0,0.07614350551531966,12.0,0.5995465164449335,1.0,1.0,1.0,1.0,1.0
4.0,0.16731169991068773,1.0,0.11998438038424437,4.0,0.8271787923856868,8.0,2.0,1.0,1.0,1.0
59.0,0.27061625483774926,1.0,0.23755393149799975,5.0,0.06656157257434686,7.0,2.0,3.0,1.0,2.0
26.0,0.4790116105983923,2.0,0.11689757832778806,4.0,0.39566143063789905,8.0,2.0,1.0,1.0,1.0
17.0,0.24739505805299195,1.0,0.41935249911943234,12.0,0.06768976359771545,2.0,1.0,2.0,2.0,2.0
12.0,0.9702292348913368,1.0,0.28949690938331,14.0,0.8178519039178536,8.0,2.0,1.0,1.0,1.0
63.0,0.6695445072938373,1.0,0.3627887048982804,10.0,0.038446780623297955,10.0,2.0,1.0,3.0,3.0
39.0,0.24739505805299195,2.0,0.21106011331635174,12.0,0.6456003096795225,9.0,2.0,3.0,1.0,2.0
16.0,0.782673414706758,1.0,0.3483187521558529,7.0,0.6415009609572901,1.0,1.0,1.0,1.0,1.0
9.0,0.45221792200059546,1.0,0.05581951991627239,13.0,0.5595470936984293,9.0,2.0,3.0,1.0,2.0
46.0,0.7618338791306938,1.0,0.5042888765126592,5.0,0.6128275913588548,8.0,2.0,1.0,1.0,1.0
4.0,0.2944328669246799,2.0,0.056864270758265764,3.0,0.7027008672384872,8.0,2.0,1.0,1.0,1.0
30.0,0.8958023221196785,1.0,0.13629448483057258,10.0,0.05851907313462232,4.0,3.0,2.0,1.0,3.0
16.0,0.6516820482286394,2.0,0.07025835419826003,4.0,0.30069474156021436,2.0,1.0,2.0,2.0,2.0
42.0,0.28252456088121464,1.0,0.5265741009770869,7.0,0.30987646775190325,1.0,1.0,1.0,1.0,1.0
22.0,0.23935695147365282,1.0,0.06263909634700225,2.0,0.3163773607970174,6.0,2.0,3.0,1.0,2.0
38.0,0.24263173563560586,2.0,0.07599168987476561,12.0,0.5910574944481797,9.0,2.0,3.0,1.0,2.0
17.0,0.3743177532995931,2.0,0.2539664183679942,4.0,0.47759322643956836,10.0,2.0,1.0,3.0,3.0
63.0,0.41947008038106576,1.0,0.1308282514964211,10.0,0.29505378644337144,5.0,1.0,2.0,4.0,3.0
48.0,0.535278356653766,1.0,0.5256960425384777,10.0,0.6484373408308376,5.0,1.0,2.0,4.0,3.0
27.0,0.12384638285203925,2.0,0.22646561390827574,8.0,0.036335560852705284,3.0,2.0,2.0,3.0,1.0
35.0,0.3420660910985413,2.0,0.14297857557729876,12.0,0.20715760378678297,4.0,3.0,2.0,1.0,3.0
8.0,0.5325989877939863,1.0,0.30062211407888434,6.0,0.23329530251478794,3.0,2.0,2.0,3.0,1.0
23.0,0.7231318844894312,1.0,0.07084125421406166,5.0,0.9108194283153026,4.0,3.0,2.0,1.0,3.0
51.0,0.6219112831199762,1.0,0.14002715760443776,2.0,0.12999578944508963,9.0,2.0,3.0,1.0,2.0
32.0,0.8124441798154212,2.0,0.19302665966391497,4.0,0.9164714191607415,9.0,2.0,3.0,1.0,2.0
44.0,0.964275081869604,1.0,0.0984570857300921,2.0,0.5115162072407963,3.0,2.0,2.0,3.0,1.0
11.0,0.07025900565644538,1.0,0.16432208432905326,4.0,0.615653586781574,8.0,2.0,1.0,1.0,1.0
36.0,0.3655849955343852,2.0,0.2560813386268829,7.0,0.5327166907754892,9.0,2.0,3.0,1.0,2.0
27.0,0.919618934206609,2.0,0.3099000078336993,12.0,0.3144002675739733,1.0,1.0,1.0,1.0,1.0
9.0,0.3301577850550759,2.0,0.13042219981977687,7.0,0.029689505531446725,7.0,2.0,3.0,1.0,2.0
17.0,0.7767192616850254,1.0,0.040688254220625664,7.0,0.5609766450026825,3.0,2.0,2.0,3.0,1.0
17.0,0.7409943435546293,2.0,0.03818028200603443,7.0,0.8384827740765641,1.0,1.0,1.0,1.0,1.0
12.0,0.5921405180113128,2.0,0.1703492175986538,4.0,0.5876729213780739,1.0,1.0,1.0,1.0,1.0
15.0,0.22357844596606136,2.0,0.3456511133600583,7.0,0.627393055300885,1.0,1.0,1.0,1.0,1.0
36.0,0.520690681750521,2.0,0.21018237199416884,4.0,0.13566985174771987,7.0,2.0,3.0,1.0,2.0
25.0,0.35397439714200657,2.0,0.27821553254482134,7.0,0.7662802463853745,6.0,2.0,3.0,1.0,2.0
40.0,0.09377791009228936,1.0,0.22557169656955517,1.0,0.11911625885404994,1.0,1.0,1.0,1.0,1.0
1.0,0.9017564751414111,1.0,0.18786307752612388,12.0,0.23824355343669565,5.0,1.0,2.0,4.0,3.0
4.0,0.5802322119678476,2.0,0.1417655529073905,3.0,0.7693965663603829,4.0,3.0,2.0,1.0,3.0
25.0,0.8154212563262877,1.0,0.03599054382215884,7.0,0.7118825934301761,8.0,2.0,1.0,1.0,1.0
54.0,0.28818100625186066,1.0,0.11217566548051987,15.0,0.23048034282066435,1.0,1.0,1.0,1.0,1.0
43.0,0.2518606728192914,1.0,0.05229105164809347,2.0,0.5313092109284273,9.0,2.0,3.0,1.0,2.0
6.0,0.5415302173265852,2.0,0.23701918083937973,8.0,0.9715838477680665,4.0,3.0,2.0,1.0,3.0
44.0,0.43435546293539734,1.0,0.3974160811722485,1.0,0.2766682626028021,8.0,2.0,1.0,1.0,1.0
27.0,0.8600774039892825,1.0,0.33347456918994584,8.0,0.314824718673811,9.0,2.0,3.0,1.0,2.0
15.0,0.2637689788627567,2.0,0.16734902527215947,8.0,0.4254740269882987,6.0,2.0,3.0,1.0,2.0
15.0,0.3380966557507195,2.0,0.11602239240981647,8.0,0.25632771699638035,5.0,1.0,2.0,4.0,3.0
25.0,0.9345043167609408,2.0,0.059521309244783716,6.0,0.8890714028618192,4.0,3.0,2.0,1.0,3.0
4.0,0.5802322119678476,2.0,0.14189283050991547,3.0,0.7689721152605451,8.0,2.0,1.0,1.0,1.0
31.0,0.21762429294432872,1.0,0.022142897686258208,11.0,0.5036078343486203,1.0,1.0,1.0,1.0,1.0
10.0,0.17356356058350697,2.0,0.2884427753844074,8.0,0.7768804881527209,9.0,2.0,3.0,1.0,2.0
27.0,0.7419867023915849,1.0,0.681179026803801,4.0,0.3459217040523196,10.0,2.0,1.0,3.0,3.0
18.0,0.8124441798154212,1.0,0.02776699752973077,7.0,0.4606482896318481,8.0,2.0,1.0,1.0,1.0
64.0,0.1625483774933016,1.0,0.08485952130247142,5.0,0.602361476139057,8.0,2.0,1.0,1.0,1.0
39.0,0.45221792200059546,1.0,0.06819565962809004,14.0,0.3796884868488072,5.0,1.0,2.0,4.0,3.0
9.0,0.42691277165823155,2.0,0.4183941394125829,6.0,0.26749757213970893,5.0,1.0,2.0,4.0,3.0
36.0,0.4909199166418577,1.0,0.20325183868106367,14.0,0.9789336430128559,9.0,2.0,3.0,1.0,2.0
10.0,0.4909199166418578,1.0,0.0396780844630919,6.0,0.18271770945812874,10.0,2.0,1.0,3.0,3.0
11.0,0.6427508186960404,1.0,0.061195730157246275,8.0,0.016676683712622847,3.0,2.0,2.0,3.0,1.0
60.0,0.40726406668651377,1.0,0.1002920907062338,10.0,0.5045908630958446,3.0,2.0,2.0,3.0,1.0
61.0,0.8511461744566837,1.0,0.26865922288298333,11.0,0.40468695882484773,9.0,2.0,3.0,1.0,2.0
18.0,0.8422149449240846,1.0,0.12449146994374823,6.0,0.4015816745784352,3.0,2.0,2.0,3.0,1.0
64.0,0.919618934206609,1.0,0.1697356865991192,10.0,0.33856087307893434,2.0,1.0,2.0,2.0,2.0
17.0,0.9017564751414111,1.0,0.1953511754077357,7.0,0.6241426087783278,1.0,1.0,1.0,1.0,1.0
10.0,0.24084548972908598,2.0,0.15666491721026068,13.0,0.4233517714891103,9.0,2.0,3.0,1.0,2.0
60.0,0.4432866924679964,1.0,0.35100982267411834,10.0,0.9806424831408025,7.0,2.0,3.0,1.0,2.0
20.0,0.9612980053587377,1.0,0.13968033075575764,4.0,0.02784653885595148,2.0,1.0,2.0,2.0,2.0
39.0,0.08812146472164334,1.0,0.4245250559599655,7.0,0.5255120578068442,1.0,1.0,1.0,1.0,1.0
8.0,0.4790116105983923,1.0,0.1625781010036384,16.0,0.08534947605756238,7.0,2.0,3.0,1.0,2.0
15.0,0.3599285501637392,1.0,0.023160613583215982,13.0,0.05329153338902132,6.0,2.0,3.0,1.0,2.0
8.0,0.6725215838047036,2.0,0.3276492697498355,8.0,0.032091049854328396,9.0,2.0,3.0,1.0,2.0
17.0,0.8124441798154212,1.0,0.48373612373949454,4.0,0.028561314508078167,5.0,1.0,2.0,4.0,3.0
11.0,0.31824947901161055,1.0,0.7484241468776883,13.0,0.4181242317435093,10.0,2.0,1.0,3.0,3.0
16.0,1.0,1.0,0.3436113897185879,12.0,0.9636644391472948,3.0,2.0,2.0,3.0,1.0
33.0,0.8719857100327477,1.0,0.2975383661922806,8.0,0.34677060625199496,1.0,1.0,1.0,1.0,1.0
30.0,0.5534385233700505,1.0,0.08543502604006152,15.0,0.041417938322161785,8.0,2.0,1.0,1.0,1.0
38.0,0.6635903542721047,2.0,0.08650328044319845,4.0,0.13524540064788218,3.0,2.0,2.0,3.0,1.0
19.0,0.48198868710925874,1.0,0.18296922907863788,2.0,0.54231183233842,6.0,2.0,3.0,1.0,2.0
11.0,0.03691574873474246,2.0,0.08013194654153502,7.0,0.324587093970078,2.0,1.0,2.0,2.0,2.0
20.0,0.5415302173265852,2.0,0.08574490112808594,12.0,0.29193746646836316,9.0,2.0,3.0,1.0,2.0
10.0,0.1816016671628461,1.0,0.38766418456663687,4.0,0.5633781893255642,6.0,2.0,3.0,1.0,2.0
20.0,0.40458469782673406,2.0,0.006003691284462043,4.0,0.5797535127573022,1.0,1.0,1.0,1.0,1.0
1.0,0.27716582316165533,1.0,0.01593489105930076,4.0,0.3898642775163159,8.0,2.0,1.0,1.0,1.0
19.0,0.43137838642453114,1.0,0.33857552237295796,2.0,0.6494203695780616,6.0,2.0,3.0,1.0,2.0
11.0,0.1845787436737124,1.0,0.08750119349691868,12.0,0.3648547698116795,6.0,2.0,3.0,1.0,2.0
33.0,0.7767192616850254,2.0,0.1910711104214051,7.0,0.26974291845785026,3.0,2.0,2.0,3.0,1.0
6.0,0.4135159273593331,1.0,0.5230701491953352,4.0,0.41500791176850105,9.0,2.0,3.0,1.0,2.0
42.0,0.7558797261089609,1.0,0.3231451881781804,8.0,0.026707312103987135,3.0,2.0,2.0,3.0,1.0
